Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
Ellis Martin,ROWING,22-11-2023,5:37:51,2:01:28,9.93,154,4.9,17.2,12:14,3:29,1141,,,,,,,,,,,173,69,,,54
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),,,,,,,,,,,,,,,,
,1:23:44,178,14.2,4:13,,,,7155.84,,,,,,,,,,,,,,,,,,
,1:23:45,179,14.3,4:11,,,,7160.11,,,,,,,,,,,,,,,,,,
,1:23:46,181,14.1,4:15,,,,7163.58,,,,,,,,,,,,,,,,,,
,1:23:47,182,14,4:18,,,,7167.33,,,,,,,,,,,,,,,,,,
,1:23:48,183,14.2,4:13,,,,7171.75,,,,,,,,,,,,,,,,,,
,1:23:49,185,14.7,4:05,,,,7176.49,,,,,,,,,,,,,,,,,,
,1:23:50,186,15,4:00,,,,7180.61,,,,,,,,,,,,,,,,,,
,1:23:51,187,14.9,4:02,,,,7184.3,,,,,,,,,,,,,,,,,,
,1:23:52,188,15.1,3:58,,,,7189.08,,,,,,,,,,,,,,,,,,
,1:23:53,189,14.8,4:04,,,,7192.86,,,,,,,,,,,,,,,,,,
,1:23:54,189,15,4:00,,,,7197.64,,,,,,,,,,,,,,,,,,
,1:23:55,190,14.8,4:03,,,,7201.63,,,,,,,,,,,,,,,,,,
,1:23:56,191,14.9,4:02,,,,7205.95,,,,,,,,,,,,,,,,,,
,1:23:57,191,14.8,4:03,,,,7210.08,,,,,,,,,,,,,,,,,,
,1:23:58,193,15,4:00,,,,7214.56,,,,,,,,,,,,,,,,,,
,1:23:59,193,15.1,3:59,,,,7218.78,,,,,,,,,,,,,,,,,,
,1:24:00,194,14.6,4:07,,,,7222.16,,,,,,,,,,,,,,,,,,
,1:24:01,194,14.8,4:04,,,,7226.94,,,,,,,,,,,,,,,,,,
,1:24:02,195,14.8,4:03,,,,7231.72,,,,,,,,,,,,,,,,,,
,1:24:03,195,14.9,4:01,,,,7235.98,,,,,,,,,,,,,,,,,,
,1:24:04,196,15,4:00,,,,7240.65,,,,,,,,,,,,,,,,,,
,1:24:05,196,15.1,3:58,,,,7244.79,,,,,,,,,,,,,,,,,,
,1:24:06,197,14.8,4:03,,,,7248.6,,,,,,,,,,,,,,,,,,
,1:24:07,197,14.7,4:05,,,,7252.64,,,,,,,,,,,,,,,,,,
,1:24:08,197,14.5,4:08,,,,7256.83,,,,,,,,,,,,,,,,,,
,1:24:09,198,14.1,4:15,,,,7260.1,,,,,,,,,,,,,,,,,,
,1:24:10,198,14,4:17,,,,7264.37,,,,,,,,,,,,,,,,,,
,1:24:11,199,14,4:17,,,,7268.51,,,,,,,,,,,,,,,,,,
,1:24:12,199,14,4:16,,,,7272.97,,,,,,,,,,,,,,,,,,
,1:24:13,199,14,4:18,,,,7277.09,,,,,,,,,,,,,,,,,,
,1:24:14,199,14.3,4:13,,,,7281.86,,,,,,,,,,,,,,,,,,
,1:24:15,200,14.1,4:16,,,,7285.38,,,,,,,,,,,,,,,,,,
,1:24:16,200,14,4:17,,,,7289.31,,,,,,,,,,,,,,,,,,
,1:24:17,200,13.9,4:20,,,,7293.08,,,,,,,,,,,,,,,,,,
,1:24:18,200,14,4:17,,,,7297.27,,,,,,,,,,,,,,,,,,
,1:24:19,200,13.8,4:21,,,,7300.89,,,,,,,,,,,,,,,,,,
,1:24:20,200,14,4:18,,,,7305.32,,,,,,,,,,,,,,,,,,
,1:24:21,201,13.9,4:20,,,,7309.15,,,,,,,,,,,,,,,,,,
,1:24:22,201,14.3,4:12,,,,7313.62,,,,,,,,,,,,,,,,,,
,1:24:23,201,14.4,4:10,,,,7317.64,,,,,,,,,,,,,,,,,,
,1:24:24,201,14.6,4:07,,,,7321.57,,,,,,,,,,,,,,,,,,
,1:24:25,201,14.4,4:10,,,,7325.12,,,,,,,,,,,,,,,,,,
,1:24:26,201,14,4:17,,,,7327.61,,,,,,,,,,,,,,,,,,
,1:24:27,201,13.6,4:25,,,,7331.6,,,,,,,,,,,,,,,,,,
,1:24:28,201,13.2,4:32,,,,7335.4,,,,,,,,,,,,,,,,,,
,1:24:29,201,13.7,4:23,,,,7340.18,,,,,,,,,,,,,,,,,,
,1:24:30,201,13.9,4:19,,,,7344.7,,,,,,,,,,,,,,,,,,
,1:24:31,201,14.4,4:10,,,,7349.48,,,,,,,,,,,,,,,,,,
,1:24:32,202,14.2,4:13,,,,7353.23,,,,,,,,,,,,,,,,,,
,1:24:33,202,14.8,4:04,,,,7358.01,,,,,,,,,,,,,,,,,,
,1:24:34,202,14.9,4:02,,,,7362.65,,,,,,,,,,,,,,,,,,
,1:24:35,202,15.2,3:57,,,,7367.27,,,,,,,,,,,,,,,,,,
,1:24:36,202,14.9,4:02,,,,7370.86,,,,,,,,,,,,,,,,,,
,1:24:37,202,14.7,4:04,,,,7375.13,,,,,,,,,,,,,,,,,,
,1:24:38,202,14.4,4:10,,,,7379.15,,,,,,,,,,,,,,,,,,
,1:24:39,202,14.1,4:15,,,,7382.45,,,,,,,,,,,,,,,,,,
,1:24:40,202,13.8,4:21,,,,7386.45,,,,,,,,,,,,,,,,,,
,1:24:41,202,13.8,4:22,,,,7390.19,,,,,,,,,,,,,,,,,,
,1:24:42,202,13.3,4:31,,,,7393.41,,,,,,,,,,,,,,,,,,
,1:24:43,203,12.9,4:38,,,,7396.79,,,,,,,,,,,,,,,,,,
,1:24:44,203,13.3,4:30,,,,7401.57,,,,,,,,,,,,,,,,,,
,1:24:45,203,13.6,4:25,,,,7405.78,,,,,,,,,,,,,,,,,,
,1:24:46,203,13.6,4:25,,,,7409.57,,,,,,,,,,,,,,,,,,
,1:24:47,203,13.8,4:22,,,,7413.97,,,,,,,,,,,,,,,,,,
,1:24:48,203,14.1,4:15,,,,7418.74,,,,,,,,,,,,,,,,,,
,1:24:49,203,14.4,4:11,,,,7423.52,,,,,,,,,,,,,,,,,,
,1:24:50,204,14.5,4:08,,,,7427.75,,,,,,,,,,,,,,,,,,
,1:24:51,204,13.9,4:18,,,,7430.83,,,,,,,,,,,,,,,,,,
,1:24:52,204,13.8,4:21,,,,7434.69,,,,,,,,,,,,,,,,,,
,1:24:53,204,13.6,4:24,,,,7438.6,,,,,,,,,,,,,,,,,,
,1:24:54,204,13.8,4:21,,,,7441.98,,,,,,,,,,,,,,,,,,
,1:24:55,204,13.6,4:25,,,,7445.58,,,,,,,,,,,,,,,,,,
,1:24:56,204,13.9,4:19,,,,7450.2,,,,,,,,,,,,,,,,,,
,1:24:57,204,14.2,4:13,,,,7454.45,,,,,,,,,,,,,,,,,,
,1:24:58,204,14.5,4:09,,,,7458.23,,,,,,,,,,,,,,,,,,
,1:24:59,204,14.2,4:13,,,,7461.41,,,,,,,,,,,,,,,,,,
,1:25:00,204,14,4:17,,,,7464.64,,,,,,,,,,,,,,,,,,
,1:25:01,204,14,4:18,,,,7468.9,,,,,,,,,,,,,,,,,,
,1:25:02,204,14,4:17,,,,7472.95,,,,,,,,,,,,,,,,,,
,1:25:03,204,14.2,4:13,,,,7477.23,,,,,,,,,,,,,,,,,,
,1:25:04,204,14.1,4:15,,,,7480.74,,,,,,,,,,,,,,,,,,
,1:25:05,204,14.2,4:14,,,,7484.67,,,,,,,,,,,,,,,,,,
,1:25:06,204,14,4:18,,,,7488.84,,,,,,,,,,,,,,,,,,
,1:25:07,204,14.3,4:13,,,,7493.43,,,,,,,,,,,,,,,,,,
,1:25:08,204,14.2,4:13,,,,7497.31,,,,,,,,,,,,,,,,,,
,1:25:09,204,14.3,4:12,,,,7501,,,,,,,,,,,,,,,,,,
,1:25:10,204,14.2,4:14,,,,7504.68,,,,,,,,,,,,,,,,,,
,1:25:11,204,13.8,4:22,,,,7507.83,,,,,,,,,,,,,,,,,,
,1:25:12,204,13.5,4:27,,,,7512.38,,,,,,,,,,,,,,,,,,
,1:25:13,204,13.8,4:22,,,,7517.16,,,,,,,,,,,,,,,,,,
,1:25:14,204,13.8,4:21,,,,7521.16,,,,,,,,,,,,,,,,,,
,1:25:15,204,13.7,4:23,,,,7524.3,,,,,,,,,,,,,,,,,,
,1:25:16,204,13.2,4:33,,,,7527.49,,,,,,,,,,,,,,,,,,
,1:25:17,204,13,4:38,,,,7530.92,,,,,,,,,,,,,,,,,,
,1:25:18,204,13.3,4:31,,,,7534.79,,,,,,,,,,,,,,,,,,
,1:25:19,204,13.6,4:25,,,,7538.97,,,,,,,,,,,,,,,,,,
,1:25:20,204,14.3,4:12,,,,7543.5,,,,,,,,,,,,,,,,,,
,1:25:21,204,14.5,4:08,,,,7547.59,,,,,,,,,,,,,,,,,,
,1:25:22,204,14.7,4:06,,,,7551.56,,,,,,,,,,,,,,,,,,
,1:25:23,204,14.2,4:13,,,,7554.88,,,,,,,,,,,,,,,,,,
,1:25:24,205,14.1,4:16,,,,7558.63,,,,,,,,,,,,,,,,,,
,1:25:25,205,13.6,4:24,,,,7562.16,,,,,,,,,,,,,,,,,,
,1:25:26,205,13.8,4:22,,,,7566.5,,,,,,,,,,,,,,,,,,
,1:25:27,205,13.7,4:24,,,,7570.36,,,,,,,,,,,,,,,,,,
,1:25:28,205,13.9,4:19,,,,7574.51,,,,,,,,,,,,,,,,,,
,1:25:29,205,13.9,4:19,,,,7578.86,,,,,,,,,,,,,,,,,,
,1:25:30,205,13.8,4:21,,,,7582.21,,,,,,,,,,,,,,,,,,
,1:25:31,205,13.7,4:23,,,,7585.83,,,,,,,,,,,,,,,,,,
,1:25:32,205,13.6,4:25,,,,7589.34,,,,,,,,,,,,,,,,,,
,1:25:33,205,13.8,4:21,,,,7594.08,,,,,,,,,,,,,,,,,,
,1:25:34,205,13.7,4:22,,,,7597.22,,,,,,,,,,,,,,,,,,
,1:25:35,205,13.7,4:23,,,,7600.7,,,,,,,,,,,,,,,,,,
,1:25:36,205,13.5,4:28,,,,7604.03,,,,,,,,,,,,,,,,,,
,1:25:37,205,13.6,4:25,,,,7608.22,,,,,,,,,,,,,,,,,,
,1:25:38,205,13.3,4:30,,,,7611.63,,,,,,,,,,,,,,,,,,
,1:25:39,205,13.3,4:32,,,,7615.47,,,,,,,,,,,,,,,,,,
,1:25:40,205,13.2,4:32,,,,7619.27,,,,,,,,,,,,,,,,,,
,1:25:41,205,13.5,4:26,,,,7623.68,,,,,,,,,,,,,,,,,,
,1:25:42,205,13.6,4:25,,,,7627.52,,,,,,,,,,,,,,,,,,
,1:25:43,205,13.6,4:24,,,,7631.24,,,,,,,,,,,,,,,,,,
,1:25:44,205,13.5,4:27,,,,7635.01,,,,,,,,,,,,,,,,,,
,1:25:45,205,13.6,4:25,,,,7638.47,,,,,,,,,,,,,,,,,,
,1:25:46,205,13.5,4:27,,,,7642.05,,,,,,,,,,,,,,,,,,
,1:25:47,205,13.5,4:27,,,,7645.99,,,,,,,,,,,,,,,,,,
,1:25:48,205,13.5,4:27,,,,7650.06,,,,,,,,,,,,,,,,,,
,1:25:49,205,13.6,4:24,,,,7653.88,,,,,,,,,,,,,,,,,,
,1:25:50,205,13.8,4:21,,,,7658.38,,,,,,,,,,,,,,,,,,
,1:25:51,205,13.5,4:27,,,,7661.56,,,,,,,,,,,,,,,,,,
,1:25:52,204,13.3,4:30,,,,7665.43,,,,,,,,,,,,,,,,,,
,1:25:53,205,13.1,4:36,,,,7668.24,,,,,,,,,,,,,,,,,,
,1:25:54,205,13,4:36,,,,7672.57,,,,,,,,,,,,,,,,,,
,1:25:55,205,12.8,4:41,,,,7675.23,,,,,,,,,,,,,,,,,,
,1:25:56,205,12.8,4:41,,,,7679.45,,,,,,,,,,,,,,,,,,
,1:25:57,205,12.7,4:43,,,,7682.75,,,,,,,,,,,,,,,,,,
,1:25:58,205,13.3,4:30,,,,7687.53,,,,,,,,,,,,,,,,,,
,1:25:59,205,13.6,4:24,,,,7691.95,,,,,,,,,,,,,,,,,,
,1:26:00,205,14,4:16,,,,7696.08,,,,,,,,,,,,,,,,,,
,1:26:01,205,14,4:17,,,,7699.71,,,,,,,,,,,,,,,,,,
,1:26:02,205,14.2,4:13,,,,7704.11,,,,,,,,,,,,,,,,,,
,1:26:03,205,13.9,4:20,,,,7707.56,,,,,,,,,,,,,,,,,,
,1:26:04,205,14.4,4:11,,,,7712.34,,,,,,,,,,,,,,,,,,
,1:26:05,205,14.4,4:10,,,,7716.78,,,,,,,,,,,,,,,,,,
,1:26:06,205,14.6,4:06,,,,7720.99,,,,,,,,,,,,,,,,,,
,1:26:07,205,14.5,4:09,,,,7724.85,,,,,,,,,,,,,,,,,,
,1:26:08,205,14.3,4:11,,,,7728.65,,,,,,,,,,,,,,,,,,
,1:26:09,206,14,4:17,,,,7732.23,,,,,,,,,,,,,,,,,,
,1:26:10,205,14.2,4:14,,,,7736.47,,,,,,,,,,,,,,,,,,
,1:26:11,206,14.2,4:13,,,,7740.68,,,,,,,,,,,,,,,,,,
,1:26:12,205,14.4,4:10,,,,7744.48,,,,,,,,,,,,,,,,,,
,1:26:13,206,13.9,4:18,,,,7747.87,,,,,,,,,,,,,,,,,,
,1:26:14,205,13.7,4:23,,,,7751.47,,,,,,,,,,,,,,,,,,
,1:26:15,205,13.6,4:24,,,,7755.38,,,,,,,,,,,,,,,,,,
,1:26:16,205,13.7,4:22,,,,7758.8,,,,,,,,,,,,,,,,,,
,1:26:17,206,14.1,4:15,,,,7763.57,,,,,,,,,,,,,,,,,,
,1:26:18,205,14.4,4:09,,,,7767.84,,,,,,,,,,,,,,,,,,
,1:26:19,205,14.2,4:14,,,,7770.94,,,,,,,,,,,,,,,,,,
,1:26:20,205,14.2,4:13,,,,7774.99,,,,,,,,,,,,,,,,,,
,1:26:21,205,13.9,4:19,,,,7778.94,,,,,,,,,,,,,,,,,,
,1:26:22,206,13.5,4:27,,,,7782.11,,,,,,,,,,,,,,,,,,
,1:26:23,205,13.1,4:34,,,,7785.93,,,,,,,,,,,,,,,,,,
,1:26:24,206,13.2,4:33,,,,7789.85,,,,,,,,,,,,,,,,,,
,1:26:25,206,13.2,4:33,,,,7793.7,,,,,,,,,,,,,,,,,,
,1:26:26,206,13.5,4:27,,,,7797.44,,,,,,,,,,,,,,,,,,
,1:26:27,206,13.6,4:25,,,,7800.93,,,,,,,,,,,,,,,,,,
,1:26:28,206,13.4,4:28,,,,7804.06,,,,,,,,,,,,,,,,,,
,1:26:29,206,12.9,4:39,,,,7807.31,,,,,,,,,,,,,,,,,,
,1:26:30,206,12.7,4:44,,,,7810.72,,,,,,,,,,,,,,,,,,
,1:26:31,206,12.2,4:55,,,,7813.2,,,,,,,,,,,,,,,,,,
,1:26:32,206,11.8,5:06,,,,7816.09,,,,,,,,,,,,,,,,,,
,1:26:33,205,11.2,5:20,,,,7818.63,,,,,,,,,,,,,,,,,,
,1:26:34,205,10.7,5:38,,,,7820.96,,,,,,,,,,,,,,,,,,
,1:26:35,205,9.6,6:13,,,,7822.59,,,,,,,,,,,,,,,,,,
,1:26:36,205,8.8,6:47,,,,7824.43,,,,,,,,,,,,,,,,,,
,1:26:37,204,8.2,7:21,,,,7826.25,,,,,,,,,,,,,,,,,,
,1:26:38,204,7.6,7:53,,,,7828.26,,,,,,,,,,,,,,,,,,
,1:26:39,203,6.9,8:43,,,,7829.2,,,,,,,,,,,,,,,,,,
,1:26:40,203,4.6,13:05,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:41,202,3.1,19:37,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:42,201,2,29:26:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:43,200,1.4,44:09:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:44,199,0.9,66:13:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:45,197,0.6,99:19:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:46,196,0.4,149:00:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:47,195,0.3,223:28:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:48,195,0.2,335:12:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:49,194,0.1,502:56:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:50,194,0.1,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:51,193,0.1,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:52,193,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:53,193,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:54,192,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:55,192,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:56,191,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:57,191,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:58,191,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:26:59,190,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:00,189,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:01,189,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:02,188,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:03,187,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:04,187,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:05,186,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:06,185,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:07,185,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:08,184,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:09,183,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:10,182,0,0:00,,,,7829.8,,,,,,,,,,,,,,,,,,
,1:27:11,182,0,0:00,,,,7834.58,,,,,,,,,,,,,,,,,,
,1:27:12,181,0.3,231:45:00,,,,7835.08,,,,,,,,,,,,,,,,,,
,1:27:13,181,0.2,347:37:00,,,,7835.17,,,,,,,,,,,,,,,,,,
,1:27:14,181,0.1,521:17:00,,,,7835.17,,,,,,,,,,,,,,,,,,
,1:27:15,180,0.1,0:00,,,,7836.96,,,,,,,,,,,,,,,,,,
,1:27:16,180,0.1,0:00,,,,7836.96,,,,,,,,,,,,,,,,,,
,1:27:17,179,0,0:00,,,,7836.96,,,,,,,,,,,,,,,,,,
,1:27:18,179,0,0:00,,,,7836.96,,,,,,,,,,,,,,,,,,
,1:27:19,179,0,0:00,,,,7836.96,,,,,,,,,,,,,,,,,,
,1:27:20,177,0,0:00,,,,7836.96,,,,,,,,,,,,,,,,,,
,1:27:21,177,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:22,177,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:23,177,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:24,176,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:25,175,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:26,174,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:27,172,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:28,170,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:29,168,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:30,167,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:31,167,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:32,167,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:33,167,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:34,166,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:35,166,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:36,165,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:37,164,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:38,163,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:39,162,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:40,162,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:41,160,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:42,160,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:43,159,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:44,158,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:45,158,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:46,157,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:47,158,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:48,158,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:49,158,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:50,159,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:51,159,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:52,160,0,0:00,,,,7838.19,,,,,,,,,,,,,,,,,,
,1:27:53,159,0.1,432:54:00,,,,7842,,,,,,,,,,,,,,,,,,
,1:27:54,159,0.1,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:27:55,159,0.1,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:27:56,160,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:27:57,160,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:27:58,162,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:27:59,163,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:28:00,164,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:28:01,164,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:28:02,164,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:28:03,163,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:28:04,162,0,0:00,,,,7842.16,,,,,,,,,,,,,,,,,,
,1:28:05,161,0.1,461:54:00,,,,7846.94,,,,,,,,,,,,,,,,,,
,1:28:06,161,0.1,456:58:00,,,,7848.15,,,,,,,,,,,,,,,,,,
,1:28:07,161,1.2,50:02:00,,,,7850.34,,,,,,,,,,,,,,,,,,
,1:28:08,161,1.5,40:41:00,,,,7852,,,,,,,,,,,,,,,,,,
,1:28:09,162,2.5,23:55,,,,7854.54,,,,,,,,,,,,,,,,,,
,1:28:10,162,4.1,14:32,,,,7858.49,,,,,,,,,,,,,,,,,,
,1:28:11,163,6,10:00,,,,7862.08,,,,,,,,,,,,,,,,,,
,1:28:12,164,7.2,8:19,,,,7864.81,,,,,,,,,,,,,,,,,,
,1:28:13,165,8.2,7:20,,,,7867.46,,,,,,,,,,,,,,,,,,
,1:28:14,166,9.2,6:29,,,,7871.5,,,,,,,,,,,,,,,,,,
,1:28:15,167,10.5,5:42,,,,7875.68,,,,,,,,,,,,,,,,,,
,1:28:16,168,10.8,5:32,,,,7878.09,,,,,,,,,,,,,,,,,,
,1:28:17,170,11.4,5:16,,,,7881.86,,,,,,,,,,,,,,,,,,
,1:28:18,171,11.9,5:03,,,,7885.77,,,,,,,,,,,,,,,,,,
,1:28:19,173,12.7,4:43,,,,7889.98,,,,,,,,,,,,,,,,,,
,1:28:20,174,13.1,4:34,,,,7893.72,,,,,,,,,,,,,,,,,,
,1:28:21,176,13.3,4:30,,,,7897.49,,,,,,,,,,,,,,,,,,
,1:28:22,177,13.9,4:20,,,,7902.27,,,,,,,,,,,,,,,,,,
,1:28:23,179,14.3,4:12,,,,7907.05,,,,,,,,,,,,,,,,,,
,1:28:24,180,14.4,4:10,,,,7911.26,,,,,,,,,,,,,,,,,,
,1:28:25,182,13.8,4:20,,,,7913.89,,,,,,,,,,,,,,,,,,
,1:28:26,183,13.8,4:22,,,,7917.81,,,,,,,,,,,,,,,,,,
,1:28:27,184,13.8,4:21,,,,7921.67,,,,,,,,,,,,,,,,,,
,1:28:28,185,14.3,4:11,,,,7926.45,,,,,,,,,,,,,,,,,,
,1:28:29,185,14.3,4:11,,,,7930.6,,,,,,,,,,,,,,,,,,
,1:28:30,186,14.2,4:14,,,,7934.08,,,,,,,,,,,,,,,,,,
,1:28:31,187,13.9,4:19,,,,7938.05,,,,,,,,,,,,,,,,,,
,1:28:32,187,13.8,4:20,,,,7942.14,,,,,,,,,,,,,,,,,,
,1:28:33,188,14,4:18,,,,7946.09,,,,,,,,,,,,,,,,,,
,1:28:34,189,13.7,4:22,,,,7949.23,,,,,,,,,,,,,,,,,,
,1:28:35,189,13.9,4:19,,,,7953.55,,,,,,,,,,,,,,,,,,
,1:28:36,190,13.9,4:20,,,,7957.25,,,,,,,,,,,,,,,,,,
,1:28:37,190,14.1,4:15,,,,7962.03,,,,,,,,,,,,,,,,,,
,1:28:38,191,14.2,4:13,,,,7966.1,,,,,,,,,,,,,,,,,,
,1:28:39,191,14.5,4:08,,,,7970.53,,,,,,,,,,,,,,,,,,
,1:28:40,191,14.3,4:11,,,,7973.99,,,,,,,,,,,,,,,,,,
,1:28:41,192,14.6,4:07,,,,7978.57,,,,,,,,,,,,,,,,,,
,1:28:42,192,14.3,4:11,,,,7982.19,,,,,,,,,,,,,,,,,,
,1:28:43,192,13.9,4:18,,,,7985.4,,,,,,,,,,,,,,,,,,
,1:28:44,192,13.9,4:19,,,,7989.67,,,,,,,,,,,,,,,,,,
,1:28:45,193,13.7,4:23,,,,7993.13,,,,,,,,,,,,,,,,,,
,1:28:46,193,13.7,4:22,,,,7997.56,,,,,,,,,,,,,,,,,,
,1:28:47,194,13.2,4:32,,,,8000.54,,,,,,,,,,,,,,,,,,
,1:28:48,194,13.2,4:32,,,,8004.89,,,,,,,,,,,,,,,,,,
,1:28:49,195,13.3,4:30,,,,8009.11,,,,,,,,,,,,,,,,,,
,1:28:50,195,14.2,4:14,,,,8013.89,,,,,,,,,,,,,,,,,,
,1:28:51,196,14.4,4:10,,,,8018.1,,,,,,,,,,,,,,,,,,
,1:28:52,197,14.6,4:06,,,,8022.59,,,,,,,,,,,,,,,,,,
,1:28:53,197,14.9,4:02,,,,8027.22,,,,,,,,,,,,,,,,,,
,1:28:54,197,14.8,4:04,,,,8031.27,,,,,,,,,,,,,,,,,,
,1:28:55,198,14.7,4:05,,,,8035.59,,,,,,,,,,,,,,,,,,
,1:28:56,198,14.4,4:10,,,,8039.2,,,,,,,,,,,,,,,,,,
,1:28:57,199,14.2,4:14,,,,8043.2,,,,,,,,,,,,,,,,,,
,1:28:58,199,14.1,4:15,,,,8047.56,,,,,,,,,,,,,,,,,,
,1:28:59,200,14.6,4:07,,,,8052.34,,,,,,,,,,,,,,,,,,
,1:29:00,200,14.4,4:10,,,,8056.03,,,,,,,,,,,,,,,,,,
,1:29:01,200,14.8,4:03,,,,8060.81,,,,,,,,,,,,,,,,,,
,1:29:02,200,15.1,3:59,,,,8065.45,,,,,,,,,,,,,,,,,,
,1:29:03,201,15.1,3:59,,,,8068.81,,,,,,,,,,,,,,,,,,
,1:29:04,201,14.8,4:02,,,,8072.54,,,,,,,,,,,,,,,,,,
